search URL:,https://patents.google.com/?assignee=Tesla%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11196678-B2,QOS manager for system on a chip communications ,"Tesla, Inc.",David Glasco,2018-10-25,2019-10-24,2021-12-07,2021-12-07,https://patents.google.com/patent/US11196678B2/en,https://patentimages.storage.googleapis.com/55/c5/23/d1f689324d9e7d/US11196678-20211207-D00000.png
WO-2020028698-A1,Metal sulfate manufacturing system via electrochemical dissolution ,"Tesla, Inc.","Shinji Arimoto, Mikel DERMER, Zhiwen Sun",2018-08-02,2019-08-01,2020-02-06,,https://patents.google.com/patent/WO2020028698A1/en,
WO-2020146282-A1,Packaged device having embedded array of components ,"Tesla, Inc.","Jin Zhao, Vijaykumar Krithivasan, Mengzhi Pang, Steven Wayne Butler, Ganesh Venkataramanan, Yang Sun",2019-01-07,2020-01-06,2020-07-16,,https://patents.google.com/patent/WO2020146282A1/en,
CN-113273055-A,Stator for an electric motor ,特斯拉公司,"K·J·K·克里斯蒂, J·P·墨菲, L·E·奥尔森, D·F·纳尔逊, C·C·爱德华兹",2019-01-07,2020-01-06,2021-08-17,,https://patents.google.com/patent/CN113273055A/en,
CA-3128028-A1,Predicting three-dimensional features for autonomous driving ,"Tesla, Inc., Ashok Kumar ELLUSWAMY, Matthew BAUCH, Christopher Payne, Andrej Karpathy, Dhaval SHROFF, Arvind RAMANANDAN, James Robert Howard Hakewill","Ashok Kumar ELLUSWAMY, Matthew BAUCH, Christopher Payne, Andrej Karpathy, Dhaval SHROFF, Arvind RAMANANDAN, James Robert Howard Hakewill",2019-02-01,2020-01-28,2020-08-06,,https://patents.google.com/patent/CA3128028A1/en,
US-10965728-B2,Method and system for aggregating and converting sensor data streams ,"Tesla, Inc.","Adnan Esmail, Prashant Joshi, Sundar Balasubramaniam, Brijesh Tripathi",2018-10-22,2019-10-21,2021-03-30,2021-03-30,https://patents.google.com/patent/US10965728B2/en,https://patentimages.storage.googleapis.com/c5/52/9a/85ba66d0e9a5ce/US10965728-20210330-D00000.png
EP-3853897-A1,Electronic assembly ,"Tesla, Inc.","Mengzhi Pang, Shishuang Sun, Ganesh Venkataramanan, William Arthur MCGEE, Steven Butler",2018-09-19,2019-09-19,2021-07-28,,https://patents.google.com/patent/EP3853897A1/en,
WO-2020028665-A1,Steering wheel assembly ,"Tesla, Inc.","Joris Aerts, Felix Godard, Erik Hammer",2018-08-03,2019-08-01,2020-02-06,,https://patents.google.com/patent/WO2020028665A1/en,
US-9985576-B2,Mounting system for photovoltaic modules ,Solarcity Corporation,Charles Almy,2015-12-23,2015-12-23,2018-05-29,2018-05-29,https://patents.google.com/patent/US9985576B2/en,https://patentimages.storage.googleapis.com/cd/5d/db/7413b6f3987422/US09985576-20180529-D00000.png
US-9862006-B2,Systems for levitating a metallic tray ,Solarcity Corporation,"Ben CHUNG, Pablo Gonzalez",2015-12-29,2015-12-29,2018-01-09,2018-01-09,https://patents.google.com/patent/US9862006B2/en,https://patentimages.storage.googleapis.com/bd/cc/7f/0080a88c1fd2f3/US09862006-20180109-D00000.png
US-2019260332-A1,Method for attaching connector to solar cell electrodes in a solar roof tile ,"Tesla, Inc.",Bobby Yang,2018-02-20,2018-02-20,2019-08-22,,https://patents.google.com/patent/US20190260332A1/en,https://patentimages.storage.googleapis.com/6f/35/d1/c2b06faf25d129/US20190260332A1-20190822-D00000.png
US-2018297423-A1,Automatic tire inflation system with thru-hub air feed ,"Tesla, Inc.",John Furtado,2017-04-13,2018-04-13,2018-10-18,,https://patents.google.com/patent/US20180297423A1/en,https://patentimages.storage.googleapis.com/3e/d3/ab/55d18cf4ee783f/US20180297423A1-20181018-D00000.png
WO-2019111229-A1,Coating system and method for e-coating and degasification of e-coat fluid during e-coat ,"Tesla, Inc.","Gunjan AGARWAL, Sundaresan Avudaiappan, Christopher LILLYWHITE",2017-12-07,2018-12-07,2019-06-13,,https://patents.google.com/patent/WO2019111229A1/en,
WO-2020086718-A1,Active material for electrode and method of manufacturing thereof ,"Tesla, Inc.","Sanketh R. Gowda, Vineet Haresh Mehta",2018-10-25,2019-10-23,2020-04-30,,https://patents.google.com/patent/WO2020086718A1/en,
US-2019379321-A1,Solar roof tile connectors ,"Tesla, Inc.",Peter P. Nguyen,2018-06-12,2018-06-12,2019-12-12,,https://patents.google.com/patent/US20190379321A1/en,https://patentimages.storage.googleapis.com/17/bf/ba/d4dc3237449200/US20190379321A1-20191212-D00000.png
US-2019381913-A1,Electronically controlled seat system with tilt-and-slide mode ,"Tesla, Inc.","David Eduardo Banales Cano, Nathan Di Giusto",2018-06-19,2018-06-19,2019-12-19,,https://patents.google.com/patent/US20190381913A1/en,https://patentimages.storage.googleapis.com/13/36/75/382a705edd59f3/US20190381913A1-20191219-D00000.png
US-2020007073-A1,Solar roof tile module with embedded inter-tile circuitry ,"Tesla, Inc.","Peter P. Nguyen, Bhavananda R. Nadimpally",2018-06-29,2018-06-29,2020-01-02,,https://patents.google.com/patent/US20200007073A1/en,https://patentimages.storage.googleapis.com/4f/9f/54/8545b88524f834/US20200007073A1-20200102-D00000.png
US-2020007074-A1,Solar roof tile with a uniform appearance ,"Tesla, Inc.","Carl Peterson, John Liu, Milan Padilla",2018-07-02,2018-07-02,2020-01-02,,https://patents.google.com/patent/US20200007074A1/en,https://patentimages.storage.googleapis.com/41/98/d4/cdae99f4361f7a/US20200007074A1-20200102-D00000.png
WO-2021026093-A2,System and method for improving color appearance of solar roofs ,"Tesla, Inc.","John Liu, Yangsen KANG, Anh N. Duong, Yongkee Chae, Milan Padilla, Chen Wang, Remy D. Labesque",2019-08-06,2020-08-03,2021-02-11,,https://patents.google.com/patent/WO2021026093A2/en,
US-2019127824-A1,Casting aluminum alloys for high-performance applications ,"Tesla, Inc.","Sivanesh Palanivel, Charlie Kuehmann, Paul Edwards, Ethan Filip",2017-10-26,2018-10-26,2019-05-02,,https://patents.google.com/patent/US20190127824A1/en,https://patentimages.storage.googleapis.com/f0/79/ac/4302028d11b2c8/US20190127824A1-20190502-D00000.png
US-2019208914-A1,Skin-foam architecture for seating ,"Tesla, Inc.",Forrest Wen Liau,2018-01-08,2018-12-13,2019-07-11,,https://patents.google.com/patent/US20190208914A1/en,https://patentimages.storage.googleapis.com/fa/3a/75/af4f88e674a90e/US20190208914A1-20190711-D00000.png
US-2019302694-A1,Holographic decorated glass for screen color matching ,"Tesla, Inc.",Christos Gougoussis,2018-03-29,2019-03-28,2019-10-03,,https://patents.google.com/patent/US20190302694A1/en,https://patentimages.storage.googleapis.com/a3/77/47/58769a8f5e8c05/US20190302694A1-20191003-D00000.png
US-2019308666-A1,Hinge assembly for a vehicle hood ,"Tesla, Inc.","Rafath Rahman, Jarad Hutchinson",2018-04-04,2019-04-01,2019-10-10,,https://patents.google.com/patent/US20190308666A1/en,https://patentimages.storage.googleapis.com/82/22/b9/324ff1e5075c98/US20190308666A1-20191010-D00000.png
CN-112567059-A,Aluminum alloy for die casting ,特斯拉公司,"S·帕拉尼维尔, C·库曼, J·R·斯塔克基, E·菲利普, P·爱德华兹",2018-08-02,2019-08-01,2021-03-26,,https://patents.google.com/patent/CN112567059A/en,
WO-2021097298-A1,Leak detection in a cable assembly ,"Tesla, Inc.","Pascal-Andre Fortin, Martin James Sukup, Tim Murphy, Chuen Chou, Aria TEDJARATI",2019-11-15,2020-11-13,2021-05-20,,https://patents.google.com/patent/WO2021097298A1/en,
EP-3830949-A1,External electrical contact for solar roof tiles ,"Tesla, Inc.","Peter P. Nguyen, Kaleb A. Klauber",2018-07-31,2019-07-31,2021-06-09,,https://patents.google.com/patent/EP3830949A1/en,
US-2020101790-A1,Wheel trim retention cap ,"Tesla, Inc.","Stephen Alexander Harasym, Brian Lee Doorlag",2018-09-13,2019-09-12,2020-04-02,,https://patents.google.com/patent/US20200101790A1/en,https://patentimages.storage.googleapis.com/91/57/05/c1a9784a52f3d9/US20200101790A1-20200402-D00000.png
WO-2021096880-A1,Enhanced techniques for analyzing induction motors ,"Tesla, Inc.","Ayesha Sayed, Hao GE, Konstantinos LASKARIS, Dionysios Aliprantis",2019-11-11,2020-11-10,2021-05-20,,https://patents.google.com/patent/WO2021096880A1/en,
US-2020127941-A1,Vehicle network and method of communication ,"Tesla, Inc.","Adnan Esmail, Prashant Joshi, Sundar Balasubramaniam, Brijesh Tripathi, Gaurav CHANDRA",2018-10-22,2019-10-21,2020-04-23,,https://patents.google.com/patent/US20200127941A1/en,https://patentimages.storage.googleapis.com/0b/13/4d/dbbd5da37522be/US20200127941A1-20200423-D00000.png
US-9842956-B2,System and method for mass-production of high-efficiency photovoltaic structures ,"Tesla, Inc.","Zhigang Xie, Anand J. Reddy, Chunguang Xiao, Jiunn Benjamin Heng",2015-12-21,2015-12-21,2017-12-12,2017-12-12,https://patents.google.com/patent/US9842956B2/en,https://patentimages.storage.googleapis.com/9a/fe/72/4ea14e93d1098d/US09842956-20171212-D00000.png
US-2020175401-A1,Machine learning models operating at different frequencies for autonomous vehicles ,"Tesla, Inc.",Anting Shen,2018-12-03,2019-12-03,2020-06-04,,https://patents.google.com/patent/US20200175401A1/en,https://patentimages.storage.googleapis.com/84/0c/c8/35a51ed51867e7/US20200175401A1-20200604-D00000.png
US-2020210832-A1,System and method for adapting a neural network model on a hardware platform ,"Tesla, Inc.",Michael Driscoll,2018-12-27,2019-12-27,2020-07-02,,https://patents.google.com/patent/US20200210832A1/en,https://patentimages.storage.googleapis.com/2b/11/17/3f8e419ba4714b/US20200210832A1-20200702-D00000.png
WO-2021102162-A1,Vehicle with exoskeleton ,"Tesla, Inc.","Alan Paul Clarke, Stanley Lai, Lars MORAVY",2019-11-21,2020-11-19,2021-05-27,,https://patents.google.com/patent/WO2021102162A1/en,
US-2020282851-A1,Liquid cooled charging cable and connector ,"Tesla, Inc.","Dino Sasaridis, Martin James Sukup, Colby Hastings, Daniel Wheaton Priestley, Daryl Zalan, Dafna Gabriela Szafer, Frank Spiteri",2019-03-06,2020-03-05,2020-09-10,,https://patents.google.com/patent/US20200282851A1/en,https://patentimages.storage.googleapis.com/6b/70/be/8589de2411e01e/US20200282851A1-20200910-D00000.png
US-10658276-B2,Device with top-side base plate ,"Tesla, Inc.","William Thomas Chi, Mehmet Ozbek, Satish Thuta",2016-02-16,2017-02-16,2020-05-19,2020-05-19,https://patents.google.com/patent/US10658276B2/en,https://patentimages.storage.googleapis.com/bc/fe/6e/cb060ba3a1f012/US10658276-20200519-D00000.png
US-2021154980-A1,Durable glass for vehicle ,"Tesla, Inc.","Rosemary MOTTSMITH, Michael Pilliod, William S. SWENEY, Dante Lamastra, Christos Gougoussis",2019-11-21,2020-11-19,2021-05-27,,https://patents.google.com/patent/US20210154980A1/en,https://patentimages.storage.googleapis.com/f9/86/48/4e256eea1da67a/US20210154980A1-20210527-D00000.png
US-2021155171-A1,Vehicle dash with recycled materials ,"Tesla, Inc.",Franz Von Holzhausen,2019-11-21,2020-11-19,2021-05-27,,https://patents.google.com/patent/US20210155171A1/en,https://patentimages.storage.googleapis.com/f5/30/f3/fe2215551132d8/US20210155171A1-20210527-D00000.png
US-2021155086-A1,Integrated tonneau cover for a vehicle ,"Tesla, Inc.","Arvind Pattabhiraman, Jared Migdal, Paul VENHOVENS, Greg Peer, Dhruv Kapoor, Alan Paul Clarke",2019-11-21,2020-11-19,2021-05-27,,https://patents.google.com/patent/US20210155086A1/en,https://patentimages.storage.googleapis.com/2a/6e/8a/966228b3404564/US20210155086A1-20210527-D00000.png
EP-3752912-A1,Systems and methods for low latency hardware memory management ,"Tesla, Inc.","Peter Joseph Bannon, Kevin Altair Hurd, Emil Talpes",2018-02-13,2019-02-11,2020-12-23,,https://patents.google.com/patent/EP3752912A1/en,
US-2021159567-A1,Integrated energy storage system ,"Tesla, Inc.","Andrew Pires, Robert David Sumpf, JR., William B. Stockton, Cole Spooner, Cole Prodan, Jayesh Bharat Gorasia, Kenton Harris, Dan Burke, Dafna Gabriela Szafer, Krupal Patel, Benjamin Parker, David Elias Hegeman",2019-11-21,2020-11-20,2021-05-27,,https://patents.google.com/patent/US20210159567A1/en,https://patentimages.storage.googleapis.com/a1/7e/ea/bca6c42a1e2bb2/US20210159567A1-20210527-D00000.png
US-2021155228-A1,Adjustable suspension for a vehicle ,"Tesla, Inc.","Joel Van Rooyen, Brian Doorlag, Jorge C. Fialho, Paul VENHOVENS",2019-11-21,2020-11-20,2021-05-27,,https://patents.google.com/patent/US20210155228A1/en,https://patentimages.storage.googleapis.com/f3/df/76/6e2bf7db8ec45d/US20210155228A1-20210527-D00000.png
US-2021156705-A1,Context sensitive user interface for enhanced vehicle operation ,"Tesla, Inc.","Pawel Pietryka, Jean Helfenstein",2019-11-21,2020-11-20,2021-05-27,,https://patents.google.com/patent/US20210156705A1/en,https://patentimages.storage.googleapis.com/07/37/82/ca2b9119c1be9e/US20210156705A1-20210527-D00000.png
US-11022188-B2,Overload clutch ,"Minebeamitsumi Technology Center Europe Gmbh, Tesla, Inc.","Sasan NAWABI, Jan Egberink",2019-05-03,2019-05-03,2021-06-01,2021-06-01,https://patents.google.com/patent/US11022188B2/en,https://patentimages.storage.googleapis.com/cb/ca/c9/d6a3f9c4b99309/US11022188-20210601-D00000.png
US-11190128-B2,Parallel-connected solar roof tile modules ,"Tesla, Inc.","Bobby Yang, Peter P. Nguyen",2018-02-27,2018-02-27,2021-11-30,2021-11-30,https://patents.google.com/patent/US11190128B2/en,https://patentimages.storage.googleapis.com/00/c4/00/68ac9003f60a85/US11190128-20211130-D00000.png
US-2019297723-A1,Voltage regulator module with cooling structure ,"Tesla, Inc.","Mohamed Nasr, Aydin Nabovati, Jin Zhao",2018-03-22,2019-03-18,2019-09-26,,https://patents.google.com/patent/US20190297723A1/en,https://patentimages.storage.googleapis.com/5a/e2/02/49ed9e397db6ab/US20190297723A1-20190926-D00000.png
CN-210137508-U,Printed circuit board assembly ,特斯拉公司,"M·布卢姆, A·埃斯迈尔, S·钱德拉",2018-02-26,2019-02-25,2020-03-10,2020-03-10,https://patents.google.com/patent/CN210137508U/en,
US-11084404-B2,Vehicle seat with integrated temperature-control system ,"Tesla, Inc.","Gaurang Gupta, Wentao Wang, Adnan Esmail",2018-03-23,2019-02-21,2021-08-10,2021-08-10,https://patents.google.com/patent/US11084404B2/en,https://patentimages.storage.googleapis.com/02/62/ce/969fcd0b2cca62/US11084404-20210810-D00000.png
US-2020031206-A1,Functional interlayers for vehicle glazing systems ,"Tesla, Inc.","William S. SWENEY, Mike Laurin, Erin MATHEWS, Michael Pilliod",2018-07-27,2019-07-26,2020-01-30,,https://patents.google.com/patent/US20200031206A1/en,https://patentimages.storage.googleapis.com/2e/d1/5e/aaf007e0e89562/US20200031206A1-20200130-D00000.png
PT-3613138-T,System and method for packaging photovoltaic roof tiles ,Tesla Inc,,2017-03-01,2018-03-01,2021-09-06,,https://patents.google.com/patent/PT3613138T/en,
US-11167676-B2,Load-bearing fabric architecture ,"Tesla, Inc.","Forrest Wen Liau, Stefan Kuzmanovski",2017-12-06,2018-11-30,2021-11-09,2021-11-09,https://patents.google.com/patent/US11167676B2/en,https://patentimages.storage.googleapis.com/59/9d/eb/e2311792507545/US11167676-20211109-D00000.png
US-11203372-B2,Steering wheel assembly ,"Tesla, Inc.","Joris Aerts, Felix Louis Godard, Erik Raymond Hammer",,2018-08-03,2021-12-21,2021-12-21,https://patents.google.com/patent/US11203372B2/en,https://patentimages.storage.googleapis.com/9b/d2/2b/f237671e64711c/US11203372-20211221-D00000.png
US-2021159845-A1,Cascaded solar cell string ,"Tesla, Inc.",Bhavananda R. Nadimpally,2018-06-13,2021-02-01,2021-05-27,,https://patents.google.com/patent/US20210159845A1/en,https://patentimages.storage.googleapis.com/bc/77/72/d4c9cf584bf875/US20210159845A1-20210527-D00000.png
US-2016344187-A1,Utility provisioning in an energy resource system ,Solarcity Corporation,"Brian Zimmerly, Ryan Hanley",2015-02-24,2015-07-08,2016-11-24,,https://patents.google.com/patent/US20160344187A1/en,https://patentimages.storage.googleapis.com/e7/6e/a3/71f433018cfa65/US20160344187A1-20161124-D00000.png
US-10812012-B2,Hinging inverted seam module mounting system ,"Tesla, Inc.",Johann Fritz Karkheck,2018-03-01,2018-03-01,2020-10-20,2020-10-20,https://patents.google.com/patent/US10812012B2/en,https://patentimages.storage.googleapis.com/85/88/9c/f230c6aa0b1928/US10812012-20201020-D00000.png
US-10363520-B2,Drying cartridge for outdoor electrical components ,"Tesla, Inc.",Jonathan Vucic,2017-08-15,2017-08-15,2019-07-30,2019-07-30,https://patents.google.com/patent/US10363520B2/en,https://patentimages.storage.googleapis.com/80/78/67/6a706e116585db/US10363520-20190730-D00000.png
US-10857764-B2,Method for improving adhesion between glass cover and encapsulant for solar roof tiles ,"Tesla, Inc.","Zhi-Wen Sun, Ollivier J. Lefevre, Jiunn Benjamin Heng",2017-07-25,2017-07-25,2020-12-08,2020-12-08,https://patents.google.com/patent/US10857764B2/en,https://patentimages.storage.googleapis.com/43/05/25/3bbf5488aaaca4/US10857764-20201208-D00000.png
US-10260542-B2,Clamping assembly for securing together a pair of adjacently located panels ,"Tesla, Inc.",Dylan Thomas Cox,2017-04-27,2017-04-27,2019-04-16,2019-04-16,https://patents.google.com/patent/US10260542B2/en,https://patentimages.storage.googleapis.com/99/d4/27/aa44f177d4c775/US10260542-20190416-D00000.png
WO-2019222285-A1,Vehicle seat suspension ,"Tesla, Inc.",Robert Edward GLASPIE,2018-05-17,2019-05-14,2019-11-21,,https://patents.google.com/patent/WO2019222285A1/en,
US-2020251769-A1,Novel battery systems based on lithium difluorophosphate ,Tesla Motors Canada ULC,"Lin Ma, Xiaowei Ma, Stephen Laurence Glazier, Jing Li, Jeffery Raymond Dahn",2017-07-31,2018-07-31,2020-08-06,,https://patents.google.com/patent/US20200251769A1/en,https://patentimages.storage.googleapis.com/b6/e5/86/02570d61327e22/US20200251769A1-20200806-D00000.png
CN-113785271-A,System and method for matrix multiply instruction with specified offset floating point operands ,特斯拉公司,"D·达斯·萨玛, W·麦吉, E·塔尔佩斯",2019-05-03,2020-03-02,2021-12-10,,https://patents.google.com/patent/CN113785271A/en,
AR-094554-A1,ADJUSTABLE MATERIALS ,Tesla Nanocoatings Inc,Virtanen Jorna,2013-02-20,2014-01-23,2015-08-12,,https://patents.google.com/patent/AR094554A1/en,
US-10570296-B2,Self-healing polymer compositions ,"Tesla Nanocoatings, Inc.",Jorma Antero Virtanen,2012-03-19,2019-06-24,2020-02-25,2020-02-25,https://patents.google.com/patent/US10570296B2/en,https://patentimages.storage.googleapis.com/da/df/5f/518071db359097/US10570296-20200225-D00000.png
MX-2019003293-A,Tunable materials. ,Tesla Nanocoatings Inc,Virtanen Jorma,2012-06-21,2015-01-07,2019-05-30,,https://patents.google.com/patent/MX2019003293A/en,
