search URL:,https://patents.google.com/?assignee=Amazon+Technologies%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10629063-B2,Wireless speaker devices for wireless audio/video recording and communication devices ,"Amazon Technologies, Inc.","James Siminoff, Joshua Roth, John Modestine, Spiro Sacre, Mark Siminoff",2013-07-17,2018-04-19,2020-04-21,2020-04-21,https://patents.google.com/patent/US10629063B2/en,https://patentimages.storage.googleapis.com/4f/09/05/5b1a68dd15ac95/US10629063-20200421-D00000.png
US-9613068-B2,Scalable analysis platform for semi-structured data ,"Amazon Technologies, Inc.","Dimitris Tsirogiannis, Nathan A. Binkert, Stavros Harizopoulos, Mehul A. Shah, Benjamin Sowell, Bryan D. KAPLAN, Kevin R. MEYER",2013-03-15,2014-03-14,2017-04-04,2017-04-04,https://patents.google.com/patent/US9613068B2/en,https://patentimages.storage.googleapis.com/62/d0/07/f459c6613b4c77/US09613068-20170404-D00000.png
US-10979636-B2,Triggering actions based on shared video footage from audio/video recording and communication devices ,"Amazon Technologies, Inc.","James Siminoff, Mark Troughton, Jeff Zavala",2016-02-26,2017-04-05,2021-04-13,2021-04-13,https://patents.google.com/patent/US10979636B2/en,https://patentimages.storage.googleapis.com/08/80/74/8e8e9229c2005d/US10979636-20210413-D00000.png
US-2020029055-A1,Audio/Video Recording and Communication Devices ,"Amazon Technologies, Inc.",Changsoo Jeong,2016-03-15,2019-09-27,2020-01-23,,https://patents.google.com/patent/US20200029055A1/en,https://patentimages.storage.googleapis.com/7a/2d/5e/f49d61696dee3e/US20200029055A1-20200123-D00000.png
US-10325625-B2,Motion detection for A/V recording and communication devices ,"Amazon Technologies, Inc.","Changsoo Jeong, Karim Tarazi",2015-12-04,2016-11-22,2019-06-18,2019-06-18,https://patents.google.com/patent/US10325625B2/en,https://patentimages.storage.googleapis.com/0b/61/0c/cbafae1841cf0b/US10325625-20190618-D00000.png
US-10270971-B2,Low-power-consumption audio/video recording and communication doorbell ,"Amazon Technologies, Inc.","James Siminoff, Changsoo Jeong, John Modestine, Trevor Phillips, Mark Siminoff, Robert Tso, Stuart Westerman",2016-03-15,2017-10-10,2019-04-23,2019-04-23,https://patents.google.com/patent/US10270971B2/en,https://patentimages.storage.googleapis.com/b7/85/ba/12043697ca10a2/US10270971-20190423-D00000.png
US-11159310-B2,Digital security bubble ,"Amazon Technologies, Inc.","Christopher A. Howell, Robert Statica, Kara Lynn Coppa",2012-07-16,2020-01-23,2021-10-26,2021-10-26,https://patents.google.com/patent/US11159310B2/en,https://patentimages.storage.googleapis.com/c7/7a/97/81cd2203c89169/US11159310-20211026-D00000.png
US-2018349370-A9,"System, method and apparatus for scene recognition ","Amazon Technologies, Inc.","Yi Li, Tianqiang Liu, Hao Chen, Meng Wang",2012-11-09,2015-06-23,2018-12-06,,https://patents.google.com/patent/US20180349370A9/en,https://patentimages.storage.googleapis.com/3d/13/02/4e9e771e032280/US20180349370A9-20181206-D00000.png
US-10397528-B2,Providing status information for secondary devices with video footage from audio/video recording and communication devices ,"Amazon Technologies, Inc.",James Siminoff,2016-02-26,2017-05-05,2019-08-27,2019-08-27,https://patents.google.com/patent/US10397528B2/en,https://patentimages.storage.googleapis.com/14/c1/be/b9ac89c00dcfec/US10397528-20190827-D00000.png
US-10418672-B2,Combination heatsink and battery heater for electronic devices ,"Amazon Technologies, Inc.","Robert Tso, Samuel T. Lee, James Siminoff",2016-04-07,2017-03-28,2019-09-17,2019-09-17,https://patents.google.com/patent/US10418672B2/en,https://patentimages.storage.googleapis.com/a3/3a/3c/0b858eeb41ba02/US10418672-20190917-D00000.png
US-2019324459-A1,Autonomously navigating across intersections ,"Amazon Technologies, Inc.","Uriah Baalke, Stav Braun, Sonia Jin",2016-11-22,2019-07-01,2019-10-24,,https://patents.google.com/patent/US20190324459A1/en,https://patentimages.storage.googleapis.com/52/cc/b3/065ebf9c7721ff/US20190324459A1-20191024-D00000.png
US-10447963-B2,Sharing video footage from audio/video recording and communication devices ,"Amazon Technologies, Inc.","Aaron Harpole, Joshua Roth, James Simonoff, Darrell Sommerlatt",2015-12-21,2016-12-21,2019-10-15,2019-10-15,https://patents.google.com/patent/US10447963B2/en,https://patentimages.storage.googleapis.com/9c/d5/33/2704dc6ca86b34/US10447963-20191015-D00000.png
US-9715902-B2,Audio-based annotation of video ,"Amazon Technologies, Inc.","Emanuele Coviello, Gert Lanckriet",2013-06-06,2014-06-05,2017-07-25,2017-07-25,https://patents.google.com/patent/US9715902B2/en,https://patentimages.storage.googleapis.com/c8/ec/97/38dd0fa906886d/US09715902-20170725-D00000.png
US-9897794-B2,Electrowetting display device including a strengthened hydrophobic layer ,"Amazon Technologies, Inc.","Myunghwan Kim, Sang-II Kim, Byeong-Jin Lee",2012-03-20,2017-01-23,2018-02-20,2018-02-20,https://patents.google.com/patent/US9897794B2/en,https://patentimages.storage.googleapis.com/0d/b4/d3/05ef26f3cd7b7a/US09897794-20180220-D00000.png
US-9411152-B2,Electrowetting display device and method of manufacturing the same ,"Amazon Technologies, Inc.","DaeJin PARK, Jung-Hun Noh, Boram LEE, Joonyoup Kim, Donghwa Shin",2012-06-05,2014-06-30,2016-08-09,2016-08-09,https://patents.google.com/patent/US9411152B2/en,https://patentimages.storage.googleapis.com/67/65/48/6607117e7506f5/US09411152-20160809-D00000.png
US-9459444-B2,Electrowetting display device with light absorbing partition walls ,"Amazon Technologies, Inc.",Tae Hyung HWANG,2012-07-25,2012-12-03,2016-10-04,2016-10-04,https://patents.google.com/patent/US9459444B2/en,https://patentimages.storage.googleapis.com/9c/f2/ea/03ef772134f316/US09459444-20161004-D00000.png
US-9660887-B1,Adaptive audio stream with latency compensation cross reference to other applications ,"Amazon Technologies, Inc.","Michael Klingbeil, Adam Marks",2014-10-14,2016-12-09,2017-05-23,2017-05-23,https://patents.google.com/patent/US9660887B1/en,https://patentimages.storage.googleapis.com/35/62/df/0c4ef1b472b306/US09660887-20170523-D00000.png
US-10210727-B2,Sharing video footage from audio/video recording and communication devices for parcel theft deterrence ,"Amazon Technologies, Inc.",James Siminoff,2016-02-26,2018-04-09,2019-02-19,2019-02-19,https://patents.google.com/patent/US10210727B2/en,https://patentimages.storage.googleapis.com/56/8e/43/e111d7e6a3667f/US10210727-20190219-D00000.png
US-9424432-B2,Systems and methods for secure and persistent retention of sensitive information ,"Nasdaq, Inc., Amazon Technologies, Inc.","Ryan Christopher HOLLAND, Thomas C. Stickle, Malcolm Gary LaFever, Edward Scott MULLINS",2012-09-20,2013-09-20,2016-08-23,2016-08-23,https://patents.google.com/patent/US9424432B2/en,https://patentimages.storage.googleapis.com/f3/98/e8/c034a92de2d8a0/US09424432-20160823-D00000.png
US-10805184-B2,Data analytics and management of computing infrastructures ,"Amazon Technologies, Inc.","Theodore A. Carroll, Bruce Twito, John Scumniotales, Christopher Baker",2015-07-28,2016-07-28,2020-10-13,2020-10-13,https://patents.google.com/patent/US10805184B2/en,https://patentimages.storage.googleapis.com/67/bc/a8/73887756921845/US10805184-20201013-D00000.png
US-10475311-B2,Dynamic assessment using an audio/video recording and communication device ,"Amazon Technologies, Inc.",James Siminoff,2017-03-20,2018-03-19,2019-11-12,2019-11-12,https://patents.google.com/patent/US10475311B2/en,https://patentimages.storage.googleapis.com/1b/f1/de/1326ed270b7037/US10475311-20191112-D00000.png
US-9201235-B2,Electrowetting display device ,"Amazon Technologies, Inc.","Kwang-Chul Jung, Jaejin LYU, Hyun Sup Lee, Meehye Jung",2012-08-28,2014-09-05,2015-12-01,2015-12-01,https://patents.google.com/patent/US9201235B2/en,https://patentimages.storage.googleapis.com/03/4a/7a/4fe8aeaf347d04/US09201235-20151201-D00000.png
US-9346620-B2,System and method for order fulfillment ,"Amazon Technologies, Inc.","Daniel T. Brunner, Michael C. Mountz, Michael T. Barbehenn, Peter R. Wurman, William J. Watt, Eryk B. Nice",2012-01-04,2014-07-16,2016-05-24,2016-05-24,https://patents.google.com/patent/US9346620B2/en,https://patentimages.storage.googleapis.com/aa/3e/82/86eeb0cbc48c19/US09346620-20160524-D00000.png
US-9436876-B1,Video segmentation techniques ,"Amazon Technologies, Inc.","Adam Carlson, Douglas Ryan Gray, Ashutosh Vishwas Kulkarni, Colin Jon Taylor",2014-12-19,2014-12-19,2016-09-06,2016-09-06,https://patents.google.com/patent/US9436876B1/en,https://patentimages.storage.googleapis.com/68/ea/8d/762a434145870d/US09436876-20160906-D00000.png
US-10499011-B2,Wireless speaker devices for wireless audio/video recording and communication devices ,"Amazon Technologies, Inc.","James Siminoff, Joshua Roth, Andy Aoe, Trevor Phillips, Spiro Sacre",2013-07-17,2018-03-02,2019-12-03,2019-12-03,https://patents.google.com/patent/US10499011B2/en,https://patentimages.storage.googleapis.com/05/c5/16/2c64d925a15356/US10499011-20191203-D00000.png
US-10190914-B2,Motion detection for A/V recording and communication devices ,"Amazon Technologies, Inc.",Changsoo Jeong,2015-12-04,2016-11-22,2019-01-29,2019-01-29,https://patents.google.com/patent/US10190914B2/en,https://patentimages.storage.googleapis.com/dd/1b/56/ac373436b71ea7/US10190914-20190129-D00000.png
US-10728394-B1,Dynamic locale based aggregation of full duplex media streams ,"Amazon Technologies, Inc.","Christopher LaFata, Michael Klingbeil, Adam Marks, Carlin Wiegner",2014-07-11,2017-05-01,2020-07-28,2020-07-28,https://patents.google.com/patent/US10728394B1/en,https://patentimages.storage.googleapis.com/8e/4d/84/06c014951f54aa/US10728394-20200728-D00000.png
US-9551987-B1,Container holder utilization and selection ,"Amazon Technologies, Inc.","Michael Cordell Mountz, Peter R. Wurman, John Joseph Enright, Jeremiah David Brazeau, Michael Harrison Decker, Gavin Cotter, Ishan Mukherjee",2014-09-30,2016-07-05,2017-01-24,2017-01-24,https://patents.google.com/patent/US9551987B1/en,https://patentimages.storage.googleapis.com/9d/bc/e7/6a2234285ff562/US09551987-20170124-D00000.png
US-8839087-B1,Remote browsing and searching ,"Amazon Technologies, Inc.",Andrew Hayden,2012-01-26,2012-01-26,2014-09-16,2014-09-16,https://patents.google.com/patent/US8839087B1/en,https://patentimages.storage.googleapis.com/a2/55/86/d867a5e03b7f98/US08839087-20140916-D00000.png
US-11115293-B2,Networked programmable logic service provider ,"Amazon Technologies, Inc.","Robert Michael Johnson, Nafea BShara, Matthew Shawn Wilson",2016-11-17,2016-11-17,2021-09-07,2021-09-07,https://patents.google.com/patent/US11115293B2/en,https://patentimages.storage.googleapis.com/f7/d6/d4/b9e99bce1431ff/US11115293-20210907-D00000.png
US-9578034-B2,Trusted peripheral device for a host in a shared electronic environment ,"Amazon Technologies, Inc.","Nachiketh Rao Potlapally, Michael David Marr",2013-03-07,2016-01-28,2017-02-21,2017-02-21,https://patents.google.com/patent/US9578034B2/en,https://patentimages.storage.googleapis.com/29/aa/8e/6d8f397053c80c/US09578034-20170221-D00000.png
EP-3504491-B1,A system comprising a plurality of refrigeration units ,Amazon Technologies Inc.,Le Zou,2016-08-25,2017-08-24,2021-10-06,2021-10-06,https://patents.google.com/patent/EP3504491B1/en,https://patentimages.storage.googleapis.com/8d/a7/ec/d8dcc95dd9508f/imgf0001.png
US-10013330-B2,Automated mobile application verification ,"Amazon Technologies, Inc.","Calvin Y. Kuo, Zahur A. Peracha",2012-03-22,2015-10-02,2018-07-03,2018-07-03,https://patents.google.com/patent/US10013330B2/en,https://patentimages.storage.googleapis.com/81/23/97/b6a7459a503ef8/US10013330-20180703-D00000.png
US-10347013-B2,Session idle optimization for streaming server ,"Amazon Technologies, Inc.","Quais Taraki, Matthew Vahlsing, Vinod Murli Mamtani, James Jonathan Morris, II Gerard Joseph Heinz",2013-11-11,2017-07-31,2019-07-09,2019-07-09,https://patents.google.com/patent/US10347013B2/en,https://patentimages.storage.googleapis.com/76/43/a9/e70ba395ff5b53/US10347013-20190709-D00000.png
AU-2015280393-B2,"System, method and apparatus for organizing photographs stored on a mobile computing device ","Amazon Technologies, Inc.","Yushan Chen, Meng Wang",2014-06-27,2015-06-19,2018-03-01,2018-03-01,https://patents.google.com/patent/AU2015280393B2/en,
US-10328836-B2,Actively balanced mobile drive unit ,"Amazon Technologies, Inc.","Oliver Christoph Purwin, Dragan Pajevic, David William Guerin, Robert Michael Shydo, JR., Mark Anthony Messina, Parris S. Wellman, Kevin John Trenholme, Peter Thomas Colantonio, Peter K. Mansfield",2015-09-23,2015-09-23,2019-06-25,2019-06-25,https://patents.google.com/patent/US10328836B2/en,https://patentimages.storage.googleapis.com/16/16/bd/cdfa86c41e66a4/US10328836-20190625-D00000.png
US-10203990-B2,On-demand network code execution with cross-account aliases ,"Amazon Technologies, Inc.","Timothy Allen Wagner, Marc John Brooker, Ajay Nair, Derek Steven Manwaring",2016-06-30,2016-06-30,2019-02-12,2019-02-12,https://patents.google.com/patent/US10203990B2/en,https://patentimages.storage.googleapis.com/51/f9/1c/6a56afd5147eba/US10203990-20190212-D00000.png
US-9591295-B2,Approaches for simulating three-dimensional views ,"Amazon Technologies, Inc.","Christopher Wayne Lockhart, Kevin Robert Costello",2013-09-24,2013-09-24,2017-03-07,2017-03-07,https://patents.google.com/patent/US9591295B2/en,https://patentimages.storage.googleapis.com/9c/3c/6f/543cfdcd6fa2d0/US09591295-20170307-D00000.png
US-2016378108-A1,Collective unmanned aerial vehicle configurations ,"Amazon Technologies, Inc.","Nathan Michael Paczan, Michael John Elzinga, Raphael Hsieh, Luan Khai Nguyen",2015-02-19,2015-02-19,2016-12-29,,https://patents.google.com/patent/US20160378108A1/en,https://patentimages.storage.googleapis.com/21/e0/7e/551ee4c2e99947/US20160378108A1-20161229-D00000.png
US-10447674-B2,Key exchange through partially trusted third party ,"Amazon Technologies, Inc.",Matthew John Campagna,2015-12-11,2017-07-06,2019-10-15,2019-10-15,https://patents.google.com/patent/US10447674B2/en,https://patentimages.storage.googleapis.com/9b/b1/aa/47f4099c316f87/US10447674-20191015-D00000.png
US-10079896-B2,Virtual desktop migration ,"Amazon Technologies, Inc.","Nathan Bartholomew Thomas, Eugene Michael Farrell, Erik Jonathon Tellvik, Gaurang Pankaj Mehta, Deepak Suryanarayanan",2014-09-23,2016-11-16,2018-09-18,2018-09-18,https://patents.google.com/patent/US10079896B2/en,https://patentimages.storage.googleapis.com/d7/8f/7d/a9a7f2d16dd56e/US10079896-20180918-D00000.png
US-10157372-B2,Detection and interpretation of visual indicators ,"Amazon Technologies, Inc.","Ilya Vladimirovich Brailovskiy, Paul Berenberg",2015-06-26,2015-06-26,2018-12-18,2018-12-18,https://patents.google.com/patent/US10157372B2/en,https://patentimages.storage.googleapis.com/70/5b/a1/bac983530a7423/US10157372-20181218-D00000.png
CA-2866940-C,Pickup locations ,"Amazon Technologies, Inc., Lin Wan, Girish LAKSHMAN, Eric T. Ferguson, Michael Mahesh Bhaskaran, Piyush Gupta","Lin Wan, Girish LAKSHMAN, Eric T. Ferguson, Michael Mahesh Bhaskaran, Piyush Gupta",2012-03-29,2013-03-10,2020-06-02,2020-06-02,https://patents.google.com/patent/CA2866940C/en,
US-8769059-B1,"Best practice analysis, third-party plug-ins ","Amazon Technologies, Inc.","Mahendra M. Chheda, Shawn E. Heidel, Robert B. Jaye, Justin K. Brindley-Koonce, Eric Jason Brandwine",2012-05-23,2012-05-23,2014-07-01,2014-07-01,https://patents.google.com/patent/US8769059B1/en,https://patentimages.storage.googleapis.com/7b/66/fa/d76d7622840456/US08769059-20140701-D00000.png
US-9691035-B1,Real-time updates to item recommendation models based on matrix factorization ,"Amazon Technologies, Inc.",Samuel Theodore Sandler,2014-04-14,2014-05-27,2017-06-27,2017-06-27,https://patents.google.com/patent/US9691035B1/en,https://patentimages.storage.googleapis.com/ab/43/1f/ff764f29d677e5/US09691035-20170627-D00000.png
US-9413783-B1,Network interface with on-board packet processing ,"Amazon Technologies, Inc.",David Keogh,2014-06-02,2014-06-02,2016-08-09,2016-08-09,https://patents.google.com/patent/US9413783B1/en,https://patentimages.storage.googleapis.com/4d/a3/36/e8dcc11fda2145/US09413783-20160809-D00000.png
US-9058644-B2,Local image enhancement for text recognition ,"Amazon Technologies, Inc.","David Paul Ramos, Chang Yuan, Keith Harrison Goodman, Avnish Sikka",2013-03-13,2013-03-13,2015-06-16,2015-06-16,https://patents.google.com/patent/US9058644B2/en,https://patentimages.storage.googleapis.com/2f/15/20/1f7bdc2180d9a3/US09058644-20150616-D00000.png
EP-2867786-B1,Managing a fleet of electronic devices ,"Amazon Technologies, Inc.","Jon Robert DUCROU, Brandon John SMITH, Christopher M. BRENNAN, Kenneth O. SANDERS, Erik J. MILLER, David M. LERNER, Andrew BUDKER, Marcus A. BARRY",2012-06-27,2013-06-24,2017-04-26,2017-04-26,https://patents.google.com/patent/EP2867786B1/en,https://patentimages.storage.googleapis.com/e2/b2/d6/3b68369ee2235b/imgf0001.png
US-9081798-B1,Cloud-based photo management ,"Amazon Technologies, Inc.",Peter C. Wong,2012-03-26,2012-03-26,2015-07-14,2015-07-14,https://patents.google.com/patent/US9081798B1/en,https://patentimages.storage.googleapis.com/d6/83/00/2077ac9bed3464/US09081798-20150714-D00000.png
US-2017300396-A1,Allocating data based on hardware faults ,"Amazon Technologies, Inc.",Colin Laird Lazier,2013-05-15,2017-06-30,2017-10-19,,https://patents.google.com/patent/US20170300396A1/en,https://patentimages.storage.googleapis.com/cf/eb/18/e91610fdf8e772/US20170300396A1-20171019-D00000.png
US-10474829-B2,Virtual service provider zones ,"Amazon Technologies, Inc.","Gregory Branchek Roth, Eric Jason Brandwine, Matthew James Wren",2012-06-07,2017-09-21,2019-11-12,2019-11-12,https://patents.google.com/patent/US10474829B2/en,https://patentimages.storage.googleapis.com/dc/98/4d/24d233fac1ac85/US10474829-20191112-D00000.png
US-10228292-B2,Virtual data center environmental monitoring system ,"Amazon Technologies, Inc.","Peter George Ross, Adolfo Bravo Ferreira, Richard Chadwick Towner",2014-05-21,2017-05-01,2019-03-12,2019-03-12,https://patents.google.com/patent/US10228292B2/en,https://patentimages.storage.googleapis.com/e0/d9/e4/cb96962f15c2ee/US10228292-20190312-D00000.png
US-10079015-B1,Multi-layer keyword detection ,"Amazon Technologies, Inc.","Christopher Wayne Lockhart, Matthew Joseph Cole, Xulei Liu",2016-12-06,2016-12-06,2018-09-18,2018-09-18,https://patents.google.com/patent/US10079015B1/en,https://patentimages.storage.googleapis.com/e2/70/18/538dd9a66fce70/US10079015-20180918-D00000.png
